locus_tag	ftype	length_bp	gene	EC_number	COG	product
ANT_2_00001	gene	387	rplQ			
ANT_2_00001	CDS	387	rplQ		COG0203	50S ribosomal protein L17
ANT_2_00002	gene	372				
ANT_2_00002	CDS	372				hypothetical protein
ANT_2_00003	gene	417	zntR			
ANT_2_00003	CDS	417	zntR		COG0789	HTH-type transcriptional regulator ZntR
ANT_2_00004	gene	288				
ANT_2_00004	CDS	288				hypothetical protein
ANT_2_00005	gene	411	mscL			
ANT_2_00005	CDS	411	mscL		COG1970	Large-conductance mechanosensitive channel
ANT_2_00006	gene	1377	trkA			
ANT_2_00006	CDS	1377	trkA		COG0569	Trk system potassium uptake protein TrkA
ANT_2_00007	gene	1302	rsmB			
ANT_2_00007	CDS	1302	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
ANT_2_00008	gene	945	fmt			
ANT_2_00008	CDS	945	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
ANT_2_00009	gene	513	def			
ANT_2_00009	CDS	513	def	3.5.1.88	COG0242	Peptide deformylase
ANT_2_00010	gene	1125				
ANT_2_00010	CDS	1125				hypothetical protein
ANT_2_00011	gene	474	smg			
ANT_2_00011	CDS	474	smg			Protein Smg
ANT_2_00012	gene	549	topA_1			
ANT_2_00012	CDS	549	topA_1	5.6.2.1		DNA topoisomerase 1
ANT_2_00013	gene	573	tsaC			
ANT_2_00013	CDS	573	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
ANT_2_00014	gene	819	aroE			
ANT_2_00014	CDS	819	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
ANT_2_00015	gene	258				
ANT_2_00015	CDS	258				hypothetical protein
ANT_2_00016	gene	555	yrdA			
ANT_2_00016	CDS	555	yrdA		COG0663	Protein YrdA
ANT_2_00017	gene	261				
ANT_2_00017	CDS	261				hypothetical protein
ANT_2_00018	gene	258				
ANT_2_00018	CDS	258				hypothetical protein
ANT_2_00019	gene	144				
ANT_2_00019	CDS	144				hypothetical protein
ANT_2_00020	gene	207				
ANT_2_00020	CDS	207				hypothetical protein
ANT_2_00021	gene	105				
ANT_2_00021	CDS	105				hypothetical protein
ANT_2_00022	gene	570				
ANT_2_00022	CDS	570				hypothetical protein
ANT_2_00023	gene	747	glnH			
ANT_2_00023	CDS	747	glnH		COG0834	Glutamine-binding periplasmic protein
ANT_2_00024	gene	660	glnP			
ANT_2_00024	CDS	660	glnP		COG0765	Glutamine transport system permease protein GlnP
ANT_2_00025	gene	519				
ANT_2_00025	CDS	519				hypothetical protein
ANT_2_00026	gene	207				
ANT_2_00026	CDS	207				hypothetical protein
ANT_2_00027	gene	210				
ANT_2_00027	CDS	210				hypothetical protein
ANT_2_00028	gene	150				
ANT_2_00028	CDS	150				hypothetical protein
ANT_2_00029	gene	102				
ANT_2_00029	CDS	102				hypothetical protein
ANT_2_00030	gene	258				
ANT_2_00030	CDS	258				hypothetical protein
ANT_2_00031	gene	612				
ANT_2_00031	CDS	612				hypothetical protein
ANT_2_00032	gene	102				
ANT_2_00032	CDS	102				hypothetical protein
ANT_2_00033	gene	555				
ANT_2_00033	CDS	555				hypothetical protein
ANT_2_00034	gene	120				
ANT_2_00034	CDS	120				hypothetical protein
ANT_2_00035	gene	210				
ANT_2_00035	CDS	210				hypothetical protein
ANT_2_00036	gene	198				
ANT_2_00036	CDS	198				hypothetical protein
ANT_2_00037	gene	621	rpsD			
ANT_2_00037	CDS	621	rpsD		COG0522	30S ribosomal protein S4
ANT_2_00038	gene	390	rpsK			
