locus_tag	ftype	length_bp	gene	EC_number	COG	product
ANT_3_00001	gene	1560				
ANT_3_00001	CDS	1560				hypothetical protein
ANT_3_00002	gene	573				
ANT_3_00002	CDS	573				hypothetical protein
ANT_3_00003	gene	255				
ANT_3_00003	CDS	255				hypothetical protein
ANT_3_00004	gene	105				
ANT_3_00004	CDS	105				hypothetical protein
ANT_3_00005	gene	225				
ANT_3_00005	CDS	225				hypothetical protein
ANT_3_00006	gene	528				
ANT_3_00006	CDS	528				hypothetical protein
ANT_3_00007	gene	381				
ANT_3_00007	CDS	381				hypothetical protein
ANT_3_00008	gene	195				
ANT_3_00008	CDS	195				hypothetical protein
ANT_3_00009	gene	351				
ANT_3_00009	CDS	351				hypothetical protein
ANT_3_00010	gene	882				
ANT_3_00010	CDS	882				hypothetical protein
ANT_3_00011	gene	97				
ANT_3_00011	rRNA	97				5S ribosomal RNA
ANT_3_00012	gene	1299	kgtP			
ANT_3_00012	CDS	1299	kgtP			Alpha-ketoglutarate permease
ANT_3_00013	gene	348				
ANT_3_00013	CDS	348				hypothetical protein
ANT_3_00014	gene	1356	pssA			
ANT_3_00014	CDS	1356	pssA	2.7.8.8	COG1502	CDP-diacylglycerol--serine O-phosphatidyltransferase
ANT_3_00015	gene	2721	pat			
ANT_3_00015	CDS	2721	pat	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase Pat
ANT_3_00016	gene	705				
ANT_3_00016	CDS	705				hypothetical protein
ANT_3_00017	gene	420	trxC			
ANT_3_00017	CDS	420	trxC	1.8.1.8	COG0526	Thioredoxin 2
ANT_3_00018	gene	1104	yfiF			
ANT_3_00018	CDS	1104	yfiF	2.1.1.-	COG0566	putative tRNA/rRNA methyltransferase YfiF
ANT_3_00019	gene	1536	emrB_1			
ANT_3_00019	CDS	1536	emrB_1			Multidrug export protein EmrB
ANT_3_00020	gene	1176	emrA_1			
ANT_3_00020	CDS	1176	emrA_1		COG1566	Multidrug export protein EmrA
ANT_3_00021	gene	1455	oprM_1			
ANT_3_00021	CDS	1455	oprM_1		COG1538	Outer membrane protein OprM
ANT_3_00022	gene	522	mprA_1			
ANT_3_00022	CDS	522	mprA_1		COG1846	Transcriptional repressor MprA
ANT_3_00023	gene	339				
ANT_3_00023	CDS	339				hypothetical protein
ANT_3_00024	gene	762	ygaZ			
ANT_3_00024	CDS	762	ygaZ		COG1296	Inner membrane protein YgaZ
ANT_3_00025	gene	1185	sotB_1			
ANT_3_00025	CDS	1185	sotB_1			sugar efflux transporter
ANT_3_00026	gene	432				
ANT_3_00026	CDS	432				hypothetical protein
ANT_3_00027	gene	183				
ANT_3_00027	CDS	183				hypothetical protein
ANT_3_00028	gene	996	proX_1			
ANT_3_00028	CDS	996	proX_1		COG2113	Glycine betaine/proline betaine-binding periplasmic protein
ANT_3_00029	gene	1011	ousX			
ANT_3_00029	CDS	1011	ousX		COG2113	Glycine betaine-binding periplasmic protein OusX
ANT_3_00030	gene	1197	ousW			
ANT_3_00030	CDS	1197	ousW		COG4176	Glycine betaine/choline transport system permease protein OusW
ANT_3_00031	gene	1197	proV_1			
ANT_3_00031	CDS	1197	proV_1		COG4175	Glycine betaine/proline betaine transport system ATP-binding protein ProV
ANT_3_00032	gene	714	citB_1			
ANT_3_00032	CDS	714	citB_1		COG4565	Transcriptional regulatory protein CitB
ANT_3_00033	gene	1674	citA_1			
ANT_3_00033	CDS	1674	citA_1	2.7.13.3	COG3290	Sensor histidine kinase CitA
ANT_3_00034	gene	1356	cimH_1			
ANT_3_00034	CDS	1356	cimH_1		COG3493	Citrate/malate transporter
ANT_3_00035	gene	561				
ANT_3_00035	CDS	561				hypothetical protein
ANT_3_00036	gene	1041	gpr_1			
ANT_3_00036	CDS	1041	gpr_1	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
ANT_3_00037	gene	984	nrdF			
ANT_3_00037	CDS	984	nrdF	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 2 subunit beta
ANT_3_00038	gene	2163	nrdE2			
ANT_3_00038	CDS	2163	nrdE2	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha 2
ANT_3_00039	gene	405	nrdI			
ANT_3_00039	CDS	405	nrdI		COG1780	Protein NrdI
ANT_3_00040	gene	240	nrdH			
ANT_3_00040	CDS	240	nrdH		COG0695	Glutaredoxin-like protein NrdH
ANT_3_00041	gene	432				
ANT_3_00041	CDS	432				hypothetical protein
ANT_3_00042	gene	1473	gabR_1			
ANT_3_00042	CDS	1473	gabR_1		COG1167	HTH-type transcriptional regulatory protein GabR
ANT_3_00043	gene	306	yqjD_1			
ANT_3_00043	CDS	306	yqjD_1		COG4575	putative protein YqjD
ANT_3_00044	gene	1197	yhhS_1			
ANT_3_00044	CDS	1197	yhhS_1			putative MFS-type transporter YhhS
ANT_3_00045	gene	336				
ANT_3_00045	CDS	336				hypothetical protein
ANT_3_00046	gene	888	rhaS_1			
ANT_3_00046	CDS	888	rhaS_1			HTH-type transcriptional activator RhaS
ANT_3_00047	gene	441				
ANT_3_00047	CDS	441				hypothetical protein
ANT_3_00048	gene	945	pfkB			
ANT_3_00048	CDS	945	pfkB	2.7.1.11	COG1105	ATP-dependent 6-phosphofructokinase isozyme 2
ANT_3_00049	gene	531				
ANT_3_00049	CDS	531				hypothetical protein
ANT_3_00050	gene	993	ygfZ			
ANT_3_00050	CDS	993	ygfZ		COG0354	tRNA-modifying protein YgfZ
ANT_3_00051	gene	285	sdhE			
ANT_3_00051	CDS	285	sdhE		COG2938	FAD assembly factor SdhE
ANT_3_00052	gene	378	ygfX			
ANT_3_00052	CDS	378	ygfX			Inner membrane protein YgfX
ANT_3_00053	gene	519	fldB			
ANT_3_00053	CDS	519	fldB		COG0716	Flavodoxin 2
ANT_3_00054	gene	960	xerD			
ANT_3_00054	CDS	960	xerD		COG4974	Tyrosine recombinase XerD
ANT_3_00055	gene	720	dsbC			
ANT_3_00055	CDS	720	dsbC		COG1651	Thiol:disulfide interchange protein DsbC
ANT_3_00056	gene	1734	recJ			
ANT_3_00056	CDS	1734	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
ANT_3_00057	gene	1095	prfB			
ANT_3_00057	CDS	1095	prfB		COG1186	Peptide chain release factor RF2
ANT_3_00058	gene	1533	lysS			
ANT_3_00058	CDS	1533	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
ANT_3_00059	gene	74				
ANT_3_00059	tRNA	74				tRNA-Gly(ccc)
ANT_3_00060	gene	300				
ANT_3_00060	CDS	300				hypothetical protein
ANT_3_00061	gene	333				
ANT_3_00061	CDS	333				hypothetical protein
ANT_3_00062	gene	1014				
ANT_3_00062	CDS	1014				hypothetical protein
