locus_tag	ftype	length_bp	gene	EC_number	COG	product
FOM_11_00001	gene	690	arlR_1			
FOM_11_00001	CDS	690	arlR_1		COG0745	Response regulator ArlR
FOM_11_00002	gene	588				
FOM_11_00002	CDS	588				hypothetical protein
FOM_11_00003	gene	366	ndoA			
FOM_11_00003	CDS	366	ndoA	3.1.27.-	COG2337	Endoribonuclease EndoA
FOM_11_00004	gene	1122	alr_1			
FOM_11_00004	CDS	1122	alr_1	5.1.1.1		Alanine racemase
FOM_11_00005	gene	411	acpS			
FOM_11_00005	CDS	411	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
FOM_11_00006	gene	1287	dltD			
FOM_11_00006	CDS	1287	dltD		COG3966	Protein DltD
FOM_11_00007	gene	237	dltC			
FOM_11_00007	CDS	237	dltC			D-alanyl carrier protein
FOM_11_00008	gene	1215				
FOM_11_00008	CDS	1215				hypothetical protein
FOM_11_00009	gene	1530	dltA			
FOM_11_00009	CDS	1530	dltA	6.2.1.54	COG1020	D-alanine--D-alanyl carrier protein ligase
FOM_11_00010	gene	141				
FOM_11_00010	CDS	141				hypothetical protein
FOM_11_00011	gene	1209				
FOM_11_00011	CDS	1209				hypothetical protein
FOM_11_00012	gene	834				
FOM_11_00012	CDS	834				hypothetical protein
FOM_11_00013	gene	549				
FOM_11_00013	CDS	549				hypothetical protein
FOM_11_00014	gene	750				
FOM_11_00014	CDS	750		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
FOM_11_00015	gene	408	mrnC			
FOM_11_00015	CDS	408	mrnC	3.1.26.-	COG1939	Mini-ribonuclease 3
FOM_11_00016	gene	3663	rpoC			
FOM_11_00016	CDS	3663	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
FOM_11_00017	gene	3615	rpoB			
FOM_11_00017	CDS	3615	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
FOM_11_00018	gene	86				
FOM_11_00018	tRNA	86				tRNA-Leu(caa)
FOM_11_00019	gene	74				
FOM_11_00019	tRNA	74				tRNA-His(gtg)
FOM_11_00020	gene	888	rqcH			
FOM_11_00020	CDS	888	rqcH			Rqc2 RqcH
FOM_11_00021	gene	1017	arcB_1			
FOM_11_00021	CDS	1017	arcB_1	2.1.3.3		Ornithine carbamoyltransferase, catabolic
FOM_11_00022	gene	1413	argH			
FOM_11_00022	CDS	1413	argH	4.3.2.1	COG0165	Argininosuccinate lyase
FOM_11_00023	gene	1227	argG			
FOM_11_00023	CDS	1227	argG	6.3.4.5		Argininosuccinate synthase
FOM_11_00024	gene	1287	purA			
FOM_11_00024	CDS	1287	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
FOM_11_00025	gene	723	pmpR			
FOM_11_00025	CDS	723	pmpR		COG0217	Transcriptional regulatory protein PmpR
FOM_11_00026	gene	1332				
FOM_11_00026	CDS	1332				hypothetical protein
FOM_11_00027	gene	207				
FOM_11_00027	CDS	207		4.1.2.-		phosphoketolase
FOM_11_00028	gene	810	hisK_1			
FOM_11_00028	CDS	810	hisK_1	3.1.3.15	COG1387	Histidinol-phosphatase
FOM_11_00029	gene	657				
FOM_11_00029	CDS	657			COG0546	putative protein
FOM_11_00030	gene	522	idi			
FOM_11_00030	CDS	522	idi	5.3.3.2		Isopentenyl-diphosphate Delta-isomerase
FOM_11_00031	gene	1233	mdrP_1			
FOM_11_00031	CDS	1233	mdrP_1			Na(+), Li(+), K(+)/H(+) antiporter
FOM_11_00032	gene	816				
FOM_11_00032	CDS	816		3.1.3.-		Putative phosphatase
FOM_11_00033	gene	501	tpx			
FOM_11_00033	CDS	501	tpx	1.11.1.15	COG2077	Thiol peroxidase
FOM_11_00034	gene	981	prs_1			
FOM_11_00034	CDS	981	prs_1	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
FOM_11_00035	gene	708	walR			
FOM_11_00035	CDS	708	walR		COG0745	Transcriptional regulatory protein WalR
FOM_11_00036	gene	1866	walK_1			
FOM_11_00036	CDS	1866	walK_1	2.7.13.3		Sensor protein kinase WalK
FOM_11_00037	gene	1299				
FOM_11_00037	CDS	1299				hypothetical protein
FOM_11_00038	gene	798				
FOM_11_00038	CDS	798				hypothetical protein
FOM_11_00039	gene	1134	htrA_1			
FOM_11_00039	CDS	1134	htrA_1	3.4.21.107	COG0265	Serine protease Do-like HtrA
FOM_11_00040	gene	480	rlmH			
FOM_11_00040	CDS	480	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
FOM_11_00041	gene	684	nnr			
FOM_11_00041	CDS	684	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
FOM_11_00042	gene	822				
FOM_11_00042	CDS	822				hypothetical protein
FOM_11_00043	gene	1113				
FOM_11_00043	CDS	1113		5.1.1.5	COG0787	Lysine racemase
FOM_11_00044	gene	1098	asd			
FOM_11_00044	CDS	1098	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
FOM_11_00045	gene	921				
FOM_11_00045	CDS	921				hypothetical protein
FOM_11_00046	gene	1776	yheI			
FOM_11_00046	CDS	1776	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
FOM_11_00047	gene	1800	yheH			
FOM_11_00047	CDS	1800	yheH	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
FOM_11_00048	gene	738	glnQ_1			
FOM_11_00048	CDS	738	glnQ_1	3.6.3.-	COG1126	Glutamine transport ATP-binding protein GlnQ
FOM_11_00049	gene	867	glnH			
FOM_11_00049	CDS	867	glnH		COG0834	ABC transporter glutamine-binding protein GlnH
FOM_11_00050	gene	642	glnM			
FOM_11_00050	CDS	642	glnM		COG0765	putative glutamine ABC transporter permease protein GlnM
FOM_11_00051	gene	660	glnP			
FOM_11_00051	CDS	660	glnP		COG0765	putative glutamine ABC transporter permease protein GlnP
FOM_11_00052	gene	1632	oppA			
FOM_11_00052	CDS	1632	oppA		COG4166	Oligopeptide-binding protein OppA
FOM_11_00053	gene	918	oppB			
FOM_11_00053	CDS	918	oppB		COG0601	Oligopeptide transport system permease protein OppB
FOM_11_00054	gene	1026	oppC			
FOM_11_00054	CDS	1026	oppC		COG1173	Oligopeptide transport system permease protein OppC
FOM_11_00055	gene	1050	oppD_1			
FOM_11_00055	CDS	1050	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
FOM_11_00056	gene	936	oppF_1			
FOM_11_00056	CDS	936	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
FOM_11_00057	gene	1164				
FOM_11_00057	CDS	1164				hypothetical protein
FOM_11_00058	gene	228				
FOM_11_00058	CDS	228				hypothetical protein
FOM_11_00059	gene	2148	clpC_1			
FOM_11_00059	CDS	2148	clpC_1			putative ATP-dependent Clp protease ATP-binding subunit
FOM_11_00060	gene	3324				
FOM_11_00060	CDS	3324				hypothetical protein
FOM_11_00061	gene	993				
FOM_11_00061	CDS	993				hypothetical protein
FOM_11_00062	gene	936				
FOM_11_00062	CDS	936				hypothetical protein
FOM_11_00063	gene	1362	hisC_1			
FOM_11_00063	CDS	1362	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
FOM_11_00064	gene	2043	penA			
