locus_tag	ftype	length_bp	gene	EC_number	COG	product
CHQ_3_00001	gene	762	loiP			
CHQ_3_00001	CDS	762	loiP	3.4.24.-	COG0501	Metalloprotease LoiP
CHQ_3_00002	gene	639				
CHQ_3_00002	CDS	639				hypothetical protein
CHQ_3_00003	gene	348				
CHQ_3_00003	CDS	348				hypothetical protein
CHQ_3_00004	gene	1539				
CHQ_3_00004	CDS	1539				IS66 family transposase ISSgsp1
CHQ_3_00005	gene	378	rusA			
CHQ_3_00005	CDS	378	rusA	3.1.22.4	COG4570	Crossover junction endodeoxyribonuclease RusA
CHQ_3_00006	gene	810	dam_1			
CHQ_3_00006	CDS	810	dam_1	2.1.1.72	COG0338	DNA adenine methylase
CHQ_3_00007	gene	915				
CHQ_3_00007	CDS	915				hypothetical protein
CHQ_3_00008	gene	462				
CHQ_3_00008	CDS	462				hypothetical protein
CHQ_3_00009	gene	696				
CHQ_3_00009	CDS	696				hypothetical protein
CHQ_3_00010	gene	270				
CHQ_3_00010	CDS	270				hypothetical protein
CHQ_3_00011	gene	369				
CHQ_3_00011	CDS	369				hypothetical protein
CHQ_3_00012	gene	1005	wbgU			
CHQ_3_00012	CDS	1005	wbgU	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
CHQ_3_00013	gene	1167	ugd			
CHQ_3_00013	CDS	1167	ugd	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
CHQ_3_00014	gene	555	rfbC			
CHQ_3_00014	CDS	555	rfbC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
CHQ_3_00015	gene	891	rfbD			
CHQ_3_00015	CDS	891	rfbD	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
CHQ_3_00016	gene	870	rffH_1			
CHQ_3_00016	CDS	870	rffH_1	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
CHQ_3_00017	gene	1065	rffG_1			
CHQ_3_00017	CDS	1065	rffG_1	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
CHQ_3_00018	gene	1254	lacY_1			
CHQ_3_00018	CDS	1254	lacY_1			Lactose permease
CHQ_3_00019	gene	3075	lacZ_1			
CHQ_3_00019	CDS	3075	lacZ_1	3.2.1.23	COG3250	Beta-galactosidase
CHQ_3_00020	gene	1149	lacI_1			
CHQ_3_00020	CDS	1149	lacI_1		COG1609	Lactose operon repressor
CHQ_3_00021	gene	474				
CHQ_3_00021	CDS	474				hypothetical protein
CHQ_3_00022	gene	525				
CHQ_3_00022	CDS	525				hypothetical protein
CHQ_3_00023	gene	753				
CHQ_3_00023	CDS	753				hypothetical protein
CHQ_3_00024	gene	765	dasR			
CHQ_3_00024	CDS	765	dasR		COG2188	HTH-type transcriptional repressor DasR
CHQ_3_00025	gene	786	argT_1			
CHQ_3_00025	CDS	786	argT_1		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
CHQ_3_00026	gene	975	frlB_1			
CHQ_3_00026	CDS	975	frlB_1	3.5.-.-	COG2222	Fructosamine deglycase FrlB
CHQ_3_00027	gene	813	frlD			
CHQ_3_00027	CDS	813	frlD	2.7.1.-	COG0524	Fructosamine kinase FrlD
CHQ_3_00028	gene	441				
CHQ_3_00028	CDS	441				hypothetical protein
CHQ_3_00029	gene	1077				
CHQ_3_00029	CDS	1077				IS110 family transposase ISEc21
CHQ_3_00030	gene	507				
CHQ_3_00030	CDS	507				hypothetical protein
CHQ_3_00031	gene	399	nikR			
CHQ_3_00031	CDS	399	nikR		COG0864	Nickel-responsive regulator
CHQ_3_00032	gene	792	nikE			
CHQ_3_00032	CDS	792	nikE	7.2.2.11		Nickel import ATP-binding protein NikE
CHQ_3_00033	gene	765	nikD			
CHQ_3_00033	CDS	765	nikD	7.2.2.11		Nickel import ATP-binding protein NikD
CHQ_3_00034	gene	834	nikC			
CHQ_3_00034	CDS	834	nikC		COG1173	Nickel transport system permease protein NikC
CHQ_3_00035	gene	945	nikB			
CHQ_3_00035	CDS	945	nikB		COG0601	Nickel transport system permease protein NikB
CHQ_3_00036	gene	1569	nikA			
CHQ_3_00036	CDS	1569	nikA		COG0747	Nickel-binding periplasmic protein
CHQ_3_00037	gene	861	allS			
CHQ_3_00037	CDS	861	allS			HTH-type transcriptional activator AllS
CHQ_3_00038	gene	507	padC			
CHQ_3_00038	CDS	507	padC	4.1.1.102	COG3479	Phenolic acid decarboxylase PadC
CHQ_3_00039	gene	1140	arnB			
CHQ_3_00039	CDS	1140	arnB	2.6.1.87	COG0399	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
CHQ_3_00040	gene	984	arnC_1			
CHQ_3_00040	CDS	984	arnC_1	2.4.2.53	COG0463	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
CHQ_3_00041	gene	1986	arnA			
CHQ_3_00041	CDS	1986	arnA		COG0223	Bifunctional polymyxin resistance protein ArnA
CHQ_3_00042	gene	903	arnD			
CHQ_3_00042	CDS	903	arnD	3.5.1.-	COG0726	putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
CHQ_3_00043	gene	1656	arnT			
CHQ_3_00043	CDS	1656	arnT	2.4.2.43	COG1807	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
CHQ_3_00044	gene	339	arnE			
CHQ_3_00044	CDS	339	arnE		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
CHQ_3_00045	gene	381	arnF			
CHQ_3_00045	CDS	381	arnF		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
CHQ_3_00046	gene	1050	yhhT_1			
CHQ_3_00046	CDS	1050	yhhT_1		COG0628	Putative transport protein YhhT
CHQ_3_00047	gene	1221	yhhS_1			
CHQ_3_00047	CDS	1221	yhhS_1			putative MFS-type transporter YhhS
CHQ_3_00048	gene	558				
CHQ_3_00048	CDS	558				hypothetical protein
CHQ_3_00049	gene	666	yhhQ			
CHQ_3_00049	CDS	666	yhhQ		COG1738	Queuosine precursor transporter
CHQ_3_00050	gene	246	tusA			
CHQ_3_00050	CDS	246	tusA		COG0425	Sulfur carrier protein TusA
CHQ_3_00051	gene	2211	zntA			
